Drug,minimol_solubility_log_mol_L
O=C(Nc1ccccc1)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,-3.2449493408203125
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)Oc1ccccc1)CC2,-4.426346302032471
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,-3.513639450073242
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,-3.1847848892211914
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,-2.840963840484619
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,-2.7199831008911133
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,-4.501361846923828
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,-4.250513076782227
O=C(Nc1ccccc1)N1CCC2(CCNCC2)CC1,-2.7305965423583984
O=C(Nc1ccccc1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,-5.845544815063477
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,-4.210511684417725
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,-3.8981587886810303
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,-3.6061818599700928
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,-3.4890356063842773
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,-2.4943222999572754
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,-3.8692965507507324
O=C(Nc1ccccc1)N1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,-5.009518623352051
O=C(Nc1ccccc1)N1CCCC2(CCNCC2)C1,-2.618494987487793
O=C(Nc1ccccc1)N1CCOCC1,-2.219324827194214
O=C(Nc1ccccc1)N1CCSc2cc(Cl)ccc21,-6.215084552764893
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)Oc3ccccc3)C2)C1,-3.681889772415161
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,-3.3721001148223877
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,-1.3786733150482178
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,-2.046630859375
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,-1.5127918720245361
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,-1.5273761749267578
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1,-2.325767755508423
O=C(Nc1ccccc1)N1CC[C@@]2(CCCNC2)C1,-2.0432209968566895
O=C(Nc1ccccc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,-7.415855407714844
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1,-3.453728675842285
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCCCN2CCCCC2)cc1,-3.227334976196289
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1,-2.912590980529785
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCN2CCCC2)cc1,-2.8909592628479004
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1,-2.7087912559509277
O=C(Nc1ccccc1)N[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21,-4.0427937507629395
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@@H]3CCC[C@H]3C(=O)O)cc2)cc1,-4.728571891784668
O=C(Nc1ccccc1)Nc1ccccc1,-4.936196804046631
O=C(Nc1ccccc1)Nc1cccnc1,-3.9907901287078857
O=C(Nc1ccccc1)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,-4.903700351715088
O=C(Nc1ccccc1)Nc1snc2ccccc12,-4.1865739822387695
O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,-6.418417930603027
O=C(Nc1ccccc1)OC[C@@H](CN1CCCCC1)OC(=O)Nc1ccccc1,-3.2822957038879395
O=C(Nc1ccccc1)OC[C@H](CN1CCCCC1)OC(=O)Nc1ccccc1,-3.2822957038879395
O=C(Nc1ccccc1)OCc1cc(-c2ccc(Cl)cc2)on1,-6.360940456390381
O=C(Nc1ccccc1)[C@@]12C[C@@H]1/C(=N/O)c1ccccc1O2,-2.295095205307007
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1C1CNCC[C@H]1F,-4.737321376800537
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1C1C[N+]CC[C@@H]1F,-4.667013168334961
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,-4.753667831420898
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1[C@@H]1C[NH2+]CC[C@@H]1F,-4.95819616317749
O=C(Nc1ccccc1)c1cc(-c2ccccc2Cl)no1,-6.137901306152344
O=C(Nc1ccccc1)c1cc(-n2cnnc2)ccc1Cl,-3.8242359161376953
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,-5.371077537536621
O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,-7.311908721923828
O=C(Nc1ccccc1)c1ccccc1CC[N+](=O)[O-],-4.516937255859375
O=C(Nc1ccccc1)c1csc([N+](=O)[O-])c1,-6.096078872680664
O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,-3.170959949493408
O=C(Nc1ccccc1-c1nc2ccccc2[nH]1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,-7.521549224853516
O=C(Nc1ccccc1Br)N[C@@H]1CCN(c2ccc(C(F)(F)F)cn2)C1,-3.8809657096862793
O=C(Nc1ccccc1Br)c1csc([N+](=O)[O-])c1,-6.442510604858398
O=C(Nc1ccccc1C(=O)NCC1CCCO1)c1ccc(Cl)cc1Cl,-3.772629737854004
O=C(Nc1ccccc1C(=O)NCCc1ccccc1)c1ccco1,-4.905796051025391
O=C(Nc1ccccc1C(=O)N[C@@H]1CCCC[C@@H]1N1CCN(c2ccccc2)CC1)c1cnc2ccccc2c1,-6.521331787109375
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,-6.603260517120361
O=C(Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2)c1ccco1,-7.387818336486816
O=C(Nc1ccccc1C(=O)O)c1ccc2ccccc2n1,-4.174559116363525
O=C(Nc1ccccc1C(F)(F)F)NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1,-4.083586692810059
O=C(Nc1ccccc1Cl)c1ccccc1Cl,-5.153618812561035
O=C(Nc1ccccc1Cl)c1ccn[nH]1,-4.427526473999023
O=C(Nc1ccccc1Cl)c1csc([N+](=O)[O-])c1,-6.584013938903809
O=C(Nc1ccccc1F)c1csc([N+](=O)[O-])c1,-6.420867919921875
O=C(Nc1ccccc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1)c1cc(Br)ccc1Cl,-5.890555381774902
O=C(Nc1ccccc1N1CCN(C(=O)c2ccccc2)CC1)c1cc(Br)ccc1Cl,-5.026880264282227
O=C(Nc1ccccc1N1CCOCC1)c1ccc([N+](=O)[O-])cc1,-4.726788520812988
O=C(Nc1ccccc1N1CCOCC1)c1ccccc1[N+](=O)[O-],-3.916616439819336
O=C(Nc1ccccc1N1CCOCC1)c1cnccn1,-2.583533763885498
O=C(Nc1ccccc1O)C1CCN(C(=O)CCl)CC1,-1.6673771142959595
O=C(Nc1ccccc1[N+](=O)[O-])C1C(c2ccccc2)=C1c1ccccc1,-7.818661689758301
O=C(Nc1ccccc1[N+](=O)[O-])c1csc([N+](=O)[O-])c1,-5.823674201965332
O=C(Nc1ccccn1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,-3.916560649871826
O=C(Nc1ccccn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1c(F)cccc1Cl,-2.27652907371521
O=C(Nc1ccccn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ccccc1Cl,-2.025047540664673
O=C(Nc1ccccn1)c1ccco1,-3.011150598526001
O=C(Nc1cccn(Cc2c(Cl)cccc2Cl)c1=O)c1ccc(Cl)cc1Cl,-4.939614295959473
O=C(Nc1cccn(Cc2c(Cl)cccc2Cl)c1=O)c1ccccc1,-5.390935897827148
O=C(Nc1cccn(Cc2ccc(F)cc2)c1=O)NC1CCCCC1,-3.5746047496795654
O=C(Nc1cccn2ncnc12)c1ccc(Cl)cc1Cl,-3.9504222869873047
O=C(Nc1cccnc1)C1COc2ccccc2O1,-4.058466911315918
O=C(Nc1cccnc1)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,-5.3381147384643555
O=C(Nc1cccnc1)c1ccc(COc2cc(Cl)ccc2Cl)o1,-5.262336730957031
O=C(Nc1cccnc1)c1ccc2snnc2c1,-2.4264514446258545
O=C(Nc1cccnc1)c1cnn2cccnc12,-3.2671680450439453
O=C(Nc1cccnc1Cl)C1c2ccccc2Oc2ccccc21,-4.792349815368652
O=C(Nc1ccn(Cc2ccccc2F)n1)c1ccc(COc2cc(Cl)ccc2Cl)o1,-5.491849899291992
O=C(Nc1ccnc(-c2cccnc2)n1)c1cccc(Cl)c1Cl,-4.803662300109863
O=C(Nc1ccnc(-c2cccnc2)n1)c1ccccc1Cl,-3.4859063625335693
O=C(Nc1ccon1)c1cccc(Cl)c1,-4.657114505767822
O=C(Nc1ccsc1C(=O)NC1CCCCC1)c1ccc(F)cc1,-6.806440353393555
O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,-4.84431791305542
O=C(Nc1cnc2ccccc2c1)c1cccc(-n2cnnn2)c1,-5.023619651794434
O=C(Nc1cnc2ccccn2c1=O)c1ccc(Cl)cc1,-4.452503204345703
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,-4.2962164878845215
O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)c1ccc([N+](=O)[O-])cc1,-7.17991828918457
O=C(Nc1cnn(Cc2ccc(Cl)cc2Cl)c1)c1cc(-c2cccs2)on1,-5.879483222961426
O=C(Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1)C(F)(F)F,-4.5175557136535645
O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccc(F)cc1,-6.691514015197754
O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(Br)o1,-7.195152282714844
O=C(Nc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1,-6.977522850036621
O=C(Nc1nc2c(s1)CN(Cc1ccccc1)CC2)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,-8.150120735168457
O=C(Nc1nc2ccc(F)cc2s1)C1CCCO1,-4.061181545257568
O=C(Nc1nc2ccc(NC(=O)C3C4CC5CC(C4)CC3C5)cc2s1)c1ccccc1,-7.520938873291016
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,-3.6362180709838867
O=C(Nc1nc2ccccc2n1CCN1CCCCC1)C1CCCCC1,-2.627894401550293
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,-4.798908233642578
O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccc(COc2ccccc2[N+](=O)[O-])o1,-5.270957946777344
O=C(Nc1nc2ccccc2s1)C1COc2ccccc2O1,-5.5296244621276855
O=C(Nc1ncc(-c2cc(C(F)F)nn2-c2c(Cl)cccc2Cl)s1)C1CC1,-5.345541000366211
O=C(Nc1ncc(Cc2cc(Cl)ccc2Cl)s1)c1ccc([N+](=O)[O-])cc1,-8.232769966125488
O=C(Nc1ncc(Cc2cccc(Cl)c2)s1)C1=NCCN1,-4.451324939727783
O=C(Nc1ncc(Cc2cccc(Cl)c2)s1)c1cccs1,-7.484521865844727
O=C(Nc1ncc(Cc2ccccc2)s1)C1COc2ccccc2O1,-6.7393903732299805
O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccc(Cl)cc1,-5.956010341644287
O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccc(F)cc1,-5.774381637573242
O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1cccc(Cl)c1,-5.320834636688232
O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccccc1,-4.740184783935547
O=C(Nc1nccs1)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1,-7.279457092285156
O=C(Nc1nccs1)[C@@H]1C[C@H]1c1ccccc1,-4.818826198577881
O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,-7.977865219116211
O=C(Nc1ncn[nH]1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-4.634904861450195
O=C(Nc1nnc(-c2ccc(Cl)cc2)o1)Nc1ccccc1Cl,-8.174280166625977
O=C(Nc1nnc(-c2ccco2)o1)c1cc(-c2ccccc2)nc2ccccc12,-6.009588241577148
O=C(Nc1nnc(C2CC2)s1)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1F,-4.256747245788574
O=C(Nc1nnc(C2CC2)s1)c1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)ccc1Cl,-5.471893787384033
O=C(Nc1nnc(C2CC2)s1)c1ccc(S(=O)(=O)c2ccccc2)cc1,-5.854672431945801
O=C(Nc1nnc(C2CC2)s1)c1ccncc1,-3.535452365875244
O=C(Nc1nnc(CCS(=O)(=O)c2ccc(Br)cc2)s1)c1ccc([N+](=O)[O-])cc1,-5.223109245300293
O=C(Nc1nnc(COc2ccc(Cl)cc2)s1)c1ccc([N+](=O)[O-])cc1,-7.232329368591309
O=C(Nc1nnc(SCc2c(Cl)cccc2Cl)s1)C1CCCO1,-6.194380760192871
O=C(Nc1nnc(SCc2ccc(Cl)cc2)s1)c1ccco1,-7.123709678649902
O=C(Nc1nnc(SCc2ccc(Cl)cc2Cl)s1)C1COc2ccccc2O1,-6.945626258850098
O=C(Nc1nnc[nH]1)c1cccnc1Cl,-2.8257498741149902
O=C(Nc1nncs1)c1ccccc1F,-3.7614781856536865
O=C(Nc1snc2ccccc12)c1ccccc1,-3.875762701034546
O=C(Nn1cc(C(=O)N2CCN(c3ccccc3F)CC2)c2ccccc2c1=O)c1cnccn1,-4.700935363769531
O=C(Nn1cnc2ccccc2c1=O)c1ccc(F)cc1Cl,-4.770437240600586
O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1,-4.009276390075684
O=C(O)/C(=C\c1ccc(O)cc1)c1cccc2ccccc12,-2.4910924434661865
O=C(O)/C(=C\c1ccccc1)Cc1ccccc1,-3.1933348178863525
O=C(O)/C(=C\c1ccccc1)c1ccccc1,-2.3653125762939453
O=C(O)/C(=C\c1ccncc1)c1cccc2ccccc12,-1.8040679693222046
O=C(O)/C(Cc1ccc([N+](=O)[O-])cc1)=N/O,-1.9603010416030884
O=C(O)/C(Cc1ccnc2ccccc12)=N\O,-1.6307542324066162
O=C(O)/C(Cc1cn[nH]n1)=N\O,-0.37302613258361816
O=C(O)/C(Cl)=C(/CCl)C(Cl)Cl,-2.3389034271240234
O=C(O)/C(Cl)=C(\C(=O)O)C(Cl)Cl,-0.2693214416503906
O=C(O)/C(Cl)=C(\CCl)C(=O)O,-1.285402536392212
O=C(O)/C(Cl)=C(\CO)C(Cl)Cl,-0.8040199279785156
O=C(O)/C=C(/C(=O)O)[C@]12CCN3CC4=CCO[C@@H]5CC(=O)N[C@@H]1[C@H]5[C@H]4C[C@H]32,-0.7694768905639648
O=C(O)/C=C(/CC(=O)O)C(=O)O,0.153059720993042
O=C(O)/C=C(\Br)C(=O)c1ccccc1,-1.838558554649353
O=C(O)/C=C(\CC(=O)O)C(=O)O,0.29974865913391113
O=C(O)/C=C/C(=O)Nc1ccc(F)cc1F,-3.3179984092712402
O=C(O)/C=C/C(=O)Nc1ccccc1-c1ccccc1,-3.6387319564819336
O=C(O)/C=C/C(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,-3.5415172576904297
O=C(O)/C=C/C(=O)O.OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-2.7557599544525146
O=C(O)/C=C/C=C/C(=O)O,-1.0670766830444336
O=C(O)/C=C/Cl,-0.519655704498291
O=C(O)/C=C/c1c[nH]cn1,-0.6487958431243896
O=C(O)/C=C/c1ccc(/C=C/C(=O)O)cc1,-3.0384161472320557
O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,-3.9163994789123535
O=C(O)/C=C/c1ccc(Cl)cc1,-2.84401535987854
O=C(O)/C=C/c1ccc(O)c(O)c1,-2.446873664855957
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,-2.2945001125335693
O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,-1.8452239036560059
O=C(O)/C=C/c1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,-2.5674877166748047
O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,-2.253922939300537
O=C(O)/C=C/c1ccccc1,-2.140308141708374
O=C(O)/C=C/c1ccccc1[N+](=O)[O-],-1.309302806854248
O=C(O)/C=C/c1cn(-c2ncc(C(F)(F)F)cc2Cl)c2ccccc12,-5.639791965484619
O=C(O)/C=C1\CCCc2ccccc2[C@H]1O,-2.3272547721862793
O=C(O)/C=C1\NC(=O)c2ccccc21,-2.323409080505371
O=C(O)/C=C\C(=O)N1Cc2cc3ccccc3nc2C1,-2.316828727722168
O=C(O)/C=C\C(=O)NCc1ccccc1,-2.424684524536133
O=C(O)/C=C\C(=O)Nc1ccc2c(c1)-c1ccccc1C2,-4.980794906616211
O=C(O)/C=C\C(=O)Nc1ccc2c(c1)C(=O)c1cc(F)ccc1-2,-4.745789527893066
O=C(O)/C=C\C(=O)Nc1cccc2c1-c1ccccc1C2=O,-5.135790824890137
O=C(O)/C=C\C(=O)Nc1ccccn1,-1.6563314199447632
O=C(O)/C=C\C(=O)Nc1ncn[nH]1,-0.8956518173217773
O=C(O)/C=C\C(=O)O,-0.2870500087738037
O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,-3.912332534790039
O=C(O)/C=C\C(=O)O.O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,-2.074448585510254
O=C(O)/C=C\C(=O)O.S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,-1.2393450736999512
O=C(O)/C=C\C(=O)O.c1csc(Cc2ccccc2OCC2CNCCO2)c1,-1.1359426975250244
O=C(O)/C=C\C=C/c1ccc2c(c1)OCO2,-3.84253191947937
O=C(O)/C=C\CO,0.8545436859130859
O=C(O)/C=C\c1c2ccc(=O)c(O)c-2oc2c(O)c(O)ccc12,-1.9066729545593262
O=C(O)/C=C\c1ccc(Cn2ccnc2)cc1,-1.351694941520691
O=C(O)/C=C\c1ccc(O)c(O)c1,-2.542447090148926
O=C(O)/C=C\c1cccc([Sb](=O)(O)O)c1,-0.8151595592498779
O=C(O)/C=C\c1cnc[nH]1,-0.7494750022888184
O=C(O)C(=Cc1ccnc2ccccc12)C(=O)O,-2.1673970222473145
O=C(O)C(=NOCc1ccccc1)C(=O)O,-2.1044907569885254
O=C(O)C(=O)/C=C(\O)c1ccc(Br)cc1,-2.191671371459961
O=C(O)C(=O)C(=O)O,-0.3162081241607666
O=C(O)C(=O)Cc1ccc2c(c1)OCO2,-2.331637382507324
O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,-1.8247134685516357
O=C(O)C(=O)O,-0.4406156539916992
O=C(O)C(Br)(Br)Br,-2.3396904468536377
O=C(O)C(Br)Br,-0.8606722354888916
O=C(O)C(C(=O)O)P(=S)(S)c1ccccc1.[Na],0.024451494216918945
O=C(O)C(Cc1ccccc1)Cc1ccccc1,-3.923795223236084
O=C(O)C(Cc1ccccc1-c1ccccc1)C(=O)O,-4.042278289794922
O=C(O)C(Cc1cccs1)C(=O)O,-1.3171764612197876
O=C(O)C(Cl)(Cl)Cl,-0.5735702514648438
O=C(O)C(Cl)(c1ccccc1)c1ccccc1,-3.874220609664917
O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl,-3.1252100467681885
O=C(O)C(Cl)Br,-0.10343647003173828
O=C(O)C(Cl)CCl,-0.9767569303512573
O=C(O)C(Cl)Cl,-0.2871119976043701
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,-6.7554121017456055
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,-4.074762344360352
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,-2.2456154823303223
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.754632949829102
O=C(O)C(O)(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,-3.9979634284973145
O=C(O)C(O)C(O)C(=O)O,0.052480220794677734
O=C(O)C(O)C(O)C(O)C(O)CO,0.5181958675384521
O=C(O)C(Oc1nc(=S)[nH]c(=S)[nH]1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-5.993786334991455
O=C(O)C(Sc1ccc(Cl)cc1)Sc1ccc(Cl)cc1,-4.995518684387207
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-4.930047035217285
O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-4.851193428039551
O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,-5.037578582763672
O=C(O)C(c1ccccc1)N1CCO[C@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,-4.512442111968994
O=C(O)C/C(=C\c1ccccc1)C(=O)O,-1.523836612701416
O=C(O)C/C(=C\c1ccco1)C(=O)O,-1.6110918521881104
O=C(O)C/C=C\CC(=O)O,0.571159839630127
O=C(O)C1(C(=O)O)CCN(S(=O)(=O)c2ccccc2)CC1,-2.5721733570098877
O=C(O)C1(Cc2ccc(F)cc2)CCNC1,-2.584944725036621
O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,-6.977802276611328
O=C(O)C1(F)CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1,-4.589191913604736
O=C(O)C1(F)CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CC1,-4.589191913604736
O=C(O)C1(Nc2ccc(Cl)cc2)CCCC1,-2.4668564796447754
O=C(O)C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,-2.4503166675567627
O=C(O)C1(O)CC(O)C(O)C(O)C1,0.32015490531921387
O=C(O)C12CC1CN(C1CCC3(Cc4ccccc4Cc4ccccc43)C1)C2,-4.609157085418701
O=C(O)C12CC3(C(=O)O)CC(C(=O)O)(CC(C(=O)O)(C1)C3=O)C2=O,-4.113047122955322
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)C(O)c3ccccc3)C(=O)N12,-0.2997324466705322
O=C(O)C1=C/C(=C(/c2ccccc2)c2cc(C(=O)O)c(O)c3ccccc23)c2ccccc2C1=O,-5.787915229797363
O=C(O)C1=C/C(=C(/c2ccccc2)c2cc(C(=O)O)c(O)c3ccccc23)c2ccccc2C1=O.[Na],-4.664712905883789
O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,-6.030689239501953
O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,-5.197873115539551
O=C(O)C1=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,-5.793144226074219
O=C(O)C1=CC(O)C(O)C(O)C1,0.0525515079498291
O=C(O)C1=CCCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)C1,-4.453266143798828
O=C(O)C1=CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,-4.453266143798828
O=C(O)C1=CCCN(CCOC(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)C1,-4.265962600708008
O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,-2.951242685317993
O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,-1.7837693691253662
O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1,0.05086374282836914
O=C(O)C1=NC(C(=O)O)CC(C=CN2c3cc(O)c(OC4OC(CO)C(O)C(O)C4O)cc3CC2C(=O)O)=C1,-1.0971596240997314
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)O)cc1,-1.4031367301940918
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,-2.3794057369232178
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)[C@H]1N=Nc1ccc(S(=O)(=O)O)cc1,-2.3794057369232178
O=C(O)C1C(C(=O)O)C(C(=O)O)C1C(=O)O,-0.583240270614624
O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,-3.6429662704467773
O=C(O)C1C2C=CC(C2)C1C(=O)N1CCN(C/C=C/c2ccccc2)CC1,-1.4920952320098877
O=C(O)C1C2C=CC(O2)C1C(=O)NC1CCCc2ccccc21,-3.5904688835144043
O=C(O)C1C2C=CC3(CN(Cc4ccccn4)C(=O)C13)O2,-2.5843567848205566
O=C(O)C1C2CCC(C2)C1C(=O)NCc1ccco1,-2.279496669769287
O=C(O)C1CC2(C1)CC(C(=O)O)C2,-0.14975786209106445
O=C(O)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,-3.6640610694885254
O=C(O)C1CCC(=O)N(C2CC2)C1c1ccccc1,-1.9102237224578857
O=C(O)C1CCC(NC(=O)C(C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)CC1,-2.348318338394165
O=C(O)C1CCC1,0.178544282913208
O=C(O)C1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,-6.446938514709473
O=C(O)C1CCCCC1C(=O)Nc1cc(Cl)ccc1Cl,-2.9368808269500732
